0,0,0,30.0,2019,0,1,0,1,1004,10,34,0
1,1,0,12.0,2019,1,1,0,0,354,16,26,1
2,2,1,10.0,2018,0,0,0,0,400,5,32,0
3,3,0,12.0,2019,1,0,0,0,340,15,47,0
4,4,0,12.0,2018,1,0,0,0,252,19,18,0
5,1,0,12.0,2018,1,1,0,0,454,3,19,0
6,5,2,12.0,2019,0,1,0,0,200,3,45,0
7,4,0,12.0,2019,1,0,0,1,150,18,48,0
8,6,1,8.0,2018,0,1,0,0,120,4,40,0
9,7,0,12.0,2017,0,0,0,0,400,15,8,0
10,7,0,12.0,2017,0,0,0,0,400,5,25,0
11,8,3,12.0,2018,1,0,0,0,400,11,27,0
12,8,0,12.0,2017,1,0,0,0,234,3,6,0
13,8,4,8.0,2018,1,0,0,0,345,5,46,0
14,9,3,12.0,2019,0,0,0,0,300,7,28,0
15,10,3,13.0,2019,1,0,0,0,400,14,33,0
16,11,2,12.0,2017,1,0,1,0,456,14,0,0
17,12,5,20.0,2016,2,1,1,0,300,1,17,0
18,12,5,20.0,2019,2,1,1,0,300,9,18,0
19,12,5,20.0,2019,2,1,1,0,300,12,28,0
20,12,5,20.0,2020,2,1,1,0,300,12,5,0
21,12,5,20.0,2019,2,1,1,0,300,10,48,0
22,12,5,20.0,2015,2,1,1,0,300,8,38,0
23,13,0,20.0,2011,3,0,1,1,234,8,3,0
24,14,0,21.0,2017,4,1,0,0,454,6,2,0
25,12,5,20.0,2014,2,1,1,0,300,12,39,1
26,15,0,14.0,2016,5,1,0,1,563,7,42,0
27,16,0,16.0,2017,6,0,0,1,800,0,18,0
28,17,0,12.0,2016,6,0,0,0,300,4,40,0
29,18,0,16.5,2016,6,0,0,1,160,12,37,1
30,15,0,17.0,2016,5,1,0,1,700,16,13,0
31,15,0,11.0,2014,5,1,0,1,356,15,38,0
32,17,0,13.0,2016,6,0,0,0,300,8,17,0
33,19,0,14.0,2016,0,0,0,0,234,16,45,0
34,20,0,14.0,2016,6,0,0,1,355,18,41,0
35,21,0,13.0,2020,7,0,0,0,500,15,22,0
36,22,0,20.0,2017,3,1,1,1,300,16,20,0
37,23,0,13.0,2017,8,0,0,0,250,9,12,1
38,22,0,20.0,2018,3,1,1,1,300,11,49,0
39,16,0,14.0,2018,6,0,0,0,200,17,12,1
40,23,0,13.0,2019,8,0,0,0,200,12,45,1
41,24,0,16.0,2019,9,0,0,1,500,4,29,0
42,25,0,20.0,2020,0,0,0,1,500,13,3,0
43,26,0,22.0,2020,9,0,0,1,640,18,47,0
44,14,0,18.0,2020,4,1,0,0,700,10,44,0
45,27,0,20.0,2020,3,1,1,1,300,18,22,0
46,28,3,14.0,2014,4,1,0,0,540,0,46,0
47,29,3,12.0,2014,6,0,0,0,123,3,35,0
48,30,3,17.0,2018,8,0,0,1,563,2,44,0
49,31,3,10.0,2019,6,0,0,0,567,3,20,1
50,30,3,18.0,2020,8,0,0,1,327,7,40,0
51,32,1,10.0,2013,4,1,0,0,432,15,7,0
52,33,1,9.5,2014,6,0,0,0,323,3,45,0
53,34,1,9.5,2013,0,0,0,0,434,17,11,0
54,35,1,13.0,2020,3,1,0,0,231,8,9,1
55,36,6,10.0,2020,10,1,0,0,453,7,40,0
56,37,6,15.0,2018,10,0,0,0,200,19,26,0
57,38,7,18.0,2020,11,1,0,0,472,13,25,0
58,38,7,10.0,2019,10,0,0,0,300,3,15,0
59,39,6,15.0,2020,10,0,0,1,483,19,14,0
60,40,0,10.0,2020,10,0,0,0,354,19,44,0
61,41,7,10.0,2013,10,0,0,1,653,15,10,0
62,36,6,10.0,2019,10,0,0,0,335,19,30,0
63,42,6,15.0,2020,12,0,0,0,400,19,47,0
64,43,8,13.0,2014,8,0,0,0,635,2,16,0
65,44,7,17.0,2020,3,0,0,0,157,11,23,0
66,45,9,20.0,2019,7,0,0,0,400,5,44,0
67,45,9,20.0,2019,7,0,0,0,400,4,16,0
68,12,5,20.0,2018,2,1,1,0,300,13,34,0
69,31,4,4.9,2018,6,0,0,0,452,2,40,0
70,46,10,18.0,2019,4,1,0,1,500,9,15,0
71,47,2,16.0,2019,4,1,0,1,354,11,39,0
72,48,2,50.0,2020,13,0,1,1,1000,19,46,0
73,49,11,17.5,2020,5,1,0,0,345,2,23,0
74,50,12,10.0,2018,13,0,1,1,200,15,48,0
75,51,13,16.0,2020,6,0,0,0,451,11,29,1
76,51,13,16.0,2019,6,0,0,0,453,6,2,0
77,52,13,20.0,2019,6,0,0,1,500,11,0,0
78,53,14,14.0,2013,6,0,0,0,220,6,14,0
79,54,15,15.0,2014,9,0,0,0,400,11,15,0
80,48,2,11.0,2012,13,0,1,1,400,9,21,0
81,48,2,13.5,2013,13,0,1,1,700,16,17,0
82,48,2,14.0,2017,14,0,1,0,210,5,46,0
83,47,2,16.0,2017,4,1,0,1,600,3,1,0
84,47,2,16.0,2018,4,1,0,1,500,7,49,1
85,55,16,19.0,2018,4,1,0,0,430,15,23,1
86,56,17,16.0,2019,4,1,0,0,400,12,12,0
87,57,18,15.5,2020,3,0,1,0,246,1,48,0
88,58,19,9.2,2014,3,0,1,1,200,9,32,0
89,58,19,25.0,2016,3,0,1,1,402,14,1,0
90,58,19,10.5,2020,14,0,1,1,245,10,15,0
91,59,20,9.0,2020,14,0,1,0,37,8,3,0
92,60,21,10.0,2020,14,0,1,0,104,19,21,0
93,61,22,8.0,2020,15,0,1,1,100,2,29,0
94,62,22,7.0,2010,15,0,1,1,100,17,20,1
95,61,22,8.0,2020,15,0,1,1,100,8,25,0
96,62,22,7.0,2010,15,0,1,1,100,16,32,1
97,62,22,7.0,2010,15,0,1,1,100,11,41,1
98,61,22,8.0,2020,15,0,1,1,100,16,47,0
99,63,23,10.0,2020,14,0,1,0,43,2,35,0
100,12,24,25.0,2019,4,1,1,0,343,3,9,0
101,64,24,30.0,2019,3,0,1,0,204,14,24,0
102,65,24,30.0,2020,3,0,1,0,205,16,23,0
103,66,24,30.0,2020,3,0,1,0,303,1,47,0
104,45,9,20.0,2013,7,0,0,0,200,1,47,0
105,45,9,20.0,2019,7,0,0,0,1000,12,11,0
106,67,25,13.0,2017,3,0,1,1,165,2,20,0
107,68,0,18.0,2017,6,0,0,0,387,17,26,0
108,67,25,13.0,2008,3,0,1,1,200,1,30,0
109,69,4,5.0,2018,1,0,1,0,800,12,47,0
110,70,26,5.0,2020,15,0,1,1,100,6,5,0
111,70,26,5.0,2020,15,0,1,1,100,0,0,0
112,70,26,5.0,2020,15,0,1,1,100,9,23,0
113,71,27,25.5,2017,15,1,1,0,300,9,47,1
114,50,12,11.0,2018,13,0,1,1,264,1,5,0
115,50,12,12.0,2018,13,0,1,1,300,1,11,0
116,50,12,15.0,2018,13,0,1,1,500,17,38,0
117,50,12,16.0,2018,13,0,1,1,600,1,30,0
118,50,12,14.0,2018,13,0,1,1,600,4,7,0
119,50,12,15.0,2018,13,0,1,1,600,10,49,0
120,72,28,17.0,2020,14,0,1,0,245,16,25,0
